"artist_id";"artist_name";"artist_followers";"artist_popularity";"n_genres";"total_releases";"n_album";"n_single";"n_appears_on";"n_compilation"
"5RZjpmuD14JKXvB8Ry1G1u";"Amanda Seyfried";56231;70;1;10;0;1;9;0
"451XuvAUIJfZrPOQt2AReP";"Colin Firth";6543;59;1;8;0;0;8;0
"5Rgs4d94GBqUSeZC6QJxUc";"Jeremy Irvine";491;55;0;2;0;0;2;0
"2l35CQqtYRh3d8ZIiBep4v";"MKTO";611095;72;8;15;3;10;2;0
"2oZq6t5DkE2BdGbD6x8RXh";"Stay Flee Get Lizzy";679;54;0;2;0;2;0;0
"2JX4h8xm0hNxCB0aNBWzyi";"Gyptian";285737;59;4;526;8;125;393;0
"4cgzmqmPVe1mdy8oGrJRaX";"Amelia Monét";3568;47;0;5;0;5;0;0
"6UTEBlaB3i0kM4r5S0G0Me";"Tranell";2397;42;0;4;0;4;0;0
"7FBcuc1gsnv6Y1nwFtNRCb";"My Chemical Romance";3708954;77;2;33;11;14;8;0
"2LuHL7im4aCEmfOlD4rxBC";"Grace Carter";30568;62;4;9;0;9;0;0
"550Zxz0BTZi3yd8gX9QINw";"iLL BLU";2915;49;2;48;0;15;33;0
"6wMr4zKPrrR0UVz08WtUWc";"Black Coffee";212217;64;3;114;7;23;84;0
"7cTXfwpe9peK0UE1bZyIWZ";"Pinkfong";28785;70;1;46;36;10;0;0
"3iAhNz3e31lBuXYOsqGsf3";"Unknown T";13789;60;2;10;0;8;2;0
"3MdG05syQeRYPPcClLaUGl";"Diana Ross";785583;67;7;183;43;3;130;7
"0vEsuISMWAKNctLlUAhSZC";"Counting Crows";768228;70;5;35;16;1;18;0
"3Z5mKcfp5vSjpFCYVoR5iW";"1 Hour Band";11057;45;0;1;0;1;0;0
"2ycnb8Er79LoH2AsR5ldjh";"Pet Shop Boys";711808;68;9;100;37;35;22;6
"7qShKycqNUP0GLEiTENDVZ";"Womack & Womack";20865;51;2;156;4;0;152;0
"6biWAmrHyiMkX49LkycGqQ";"Thin Lizzy";494416;64;6;95;28;1;64;2
"67ea9eGLXYMsO2eYQRui3w";"The Who";2314941;72;10;81;40;6;24;11
"0WwSkZ7LtFUFjGjMZBMt6T";"Dire Straits";2164139;75;5;26;13;3;7;3
"59oA5WbbQvomJz2BuRG071";"Jungle";324837;68;1;21;2;16;3;0
"7zJL978NtANOysfGY21ty6";"Ghetts";76749;56;4;158;8;20;130;0
"1Gm0kKaDx4GH6pQF88rjSK";"Cadet";40941;67;2;61;4;30;27;0
"1aX2dmV8XoHYCOQRxjPESG";"The Human League";397754;62;7;56;14;7;30;5
"0kkxsdcaWmWU2yWAqclDh4";"Rixton";544023;62;4;9;1;4;4;0
"57bUPid8xztkieZfS7OlEV";"The Supremes";786325;67;11;205;37;1;161;6
"6oX4tx055oEFYM3ahDTyOD";"Noisettes";60374;48;0;13;2;5;6;0
"7FIoB5PHdrMZVC3q2HE5MS";"George Harrison";1015298;70;8;28;13;0;13;2
"16rCzZOMQX7P8Kmn5YKexI";"Mahalia";136265;66;4;31;1;24;6;0
"47rT8CoKTbr0S945AGgATQ";"DigDat";13842;60;1;8;0;6;2;0
"6lHL3ubAMgSasKjNqKb8HF";"Mýa";555107;65;7;96;10;29;57;0
"3LmkRGuUav9Un8TDMjwKSg";"Skengdo";37874;56;1;35;2;22;11;0
"52Syw7gkGRePCAYvEY2X9D";"N-Dubz";138419;57;6;5;0;3;2;0
"4pADjHPWyrlAF0FA7joK2H";"Jay Sean";823656;67;9;82;8;34;40;0
"4gpElxNt5pL515njzmZaZG";"Roll Deep";35373;46;2;27;4;9;14;0
"7sfgqEdoeBTjd8lQsPT3Cy";"Emeli Sandé";1584526;70;4;71;6;15;50;0
"4oDjh8wNW5vDHyFRrDYC4k";"Loyle Carner";173769;66;2;23;1;5;17;0
"1yMYjh77WgOVafRkI50mim";"Wilson Phillips";179793;56;3;24;4;1;18;1
"6UCQYrcJ6wab6gnQ89OJFh";"Headie One";45209;64;1;49;3;17;29;0
"3Q8Ow3li2nXzZhRPHMwR7h";"Da Beatfreakz";7272;57;1;11;0;8;3;0
"213WFYdlgojElnXhDyhwke";"Little Nell";723;44;0;1;0;0;1;0
"05fG473iIaoy82BF1aGhL8";"Slipknot";4161753;78;4;21;13;1;4;3
"2qV7axHq9Jk7QqFcB3f05A";"The Zutons";62532;48;2;6;2;0;4;0
"3NyNPJaemMYsL14DK2tO01";"Cheryl";371736;57;6;13;5;4;4;0
"5r3fI2q1YU3QyVP7oncOQ9";"The Plug";1699;61;1;3;0;2;1;0
"0gAILSEru1PKMwP0tAqNLS";"Willow Sage Hart";1000;46;1;3;0;1;2;0
"7KHHYdr41rIO5k4ENDbfNp";"OSH";2009;46;0;4;0;4;0;0
"7pDNT9t9TSWL2W9hGz9xpA";"Josh Jips";0;24;0;0;0;0;0;0
"3cSTuOCq6sJ8Xhmw3rit7j";"Leoni Jut";2;24;0;0;0;0;0;0
"31UNxhT1AIkN3sSSeSvFX4";"Rube Claws";0;23;0;0;0;0;0;0
"33jj0tW4yX7mnywIwPAtGV";"Dalton Harris";11003;44;0;27;1;7;19;0
"6M6XXCcO5gI68XpIlrUL3Z";"Young T & Bugsey";41512;61;3;26;0;10;16;0
"4CwqmHBrsCzKuBqlQKfYxZ";"Russ splash";9070;60;1;5;0;4;1;0
"0G74PWccc2UbEEHNKVVaKB";"Andreas Weise";5537;46;1;15;1;6;8;0
"4CDXbURs9NxZWRLVZ2HHto";"Sheffield";411;38;0;8;0;8;0;0
"6jsjhAEteAlY0vCiLvMLBA";"ROZES";50422;66;3;44;0;34;10;0
"2WxjxdeF7GGdcCK276qViY";"Natalie Taylor";18028;50;0;19;0;16;3;0
"6UAyCjS0OPMd1Ham8bvs9g";"JES";27611;48;2;575;18;83;472;2
"1VJ0briNOlXRtJUAzoUJdt";"FISHER";123790;69;1;7;0;5;2;0
"4VnomLtKTm9Ahe1tZfmZju";"Jackie Wilson";188957;63;11;31;22;1;7;1
"2xaAOVImG2O6lURwqperlD";"Catfish and the Bottlemen";608345;72;6;10;2;4;4;0
"2PJEagPIxaBugeMjIyKVXF";"Aitch";22383;59;3;12;1;7;4;0
"5T4UKHhr4HGIC0VzdZQtAE";"Faithless";287368;59;3;55;15;7;32;1
"1HT9k1ZSUL9IczSstOAgWJ";"Roger Sanchez";56275;49;4;168;6;33;129;0
"2vf4pRsEY6LpL5tKmqWb64";"Elderbrook";59853;68;3;82;1;31;50;0
"7jLSEPYCYQ5ssWU3BICqrW";"Picture This";110074;67;1;17;6;10;1;0
"0BKx4UjPvXVGY15u0xFbbi";"JAY1";16365;57;1;5;0;5;0;0
"6wPhSqRtPu1UhRCDX5yaDJ";"The Pussycat Dolls";2575840;70;9;38;3;13;22;0
"6CwfuxIqcltXDGjfZsMd9A";"MARINA";1522146;75;7;22;5;13;4;0
"56oDRnqbIiwx4mymNEv7dS";"Lizzo";183776;71;6;48;2;22;24;0
"6zlR5ttMfMNmwf2lecU9Cc";"Sam Fender";58371;63;2;12;0;12;0;0
"57n1OF36WvtOeATY6WQ6iw";"Digga D";10637;61;1;6;0;3;3;0
"1T0wRBO0CK0vK8ouUMqEl5";"Tom Jones";296642;63;5;117;40;7;70;0
"757aE44tKEUQEqRuT6GnEB";"Roddy Ricch";159977;78;3;20;2;8;10;0
"5zfEatKLDdRkgbw6sdLBAQ";"Octavian";48431;65;4;14;1;11;2;0
"3dKjmeRZcSUw617CoMzEA0";"Nafe Smallz";39357;61;2;36;1;23;12;0
"7qXzy6c5RWT0XlVQcOBIDG";"Mark Forster";869121;66;1;21;3;12;6;0
"61ipISvUVa5LkJlKZnm3Oo";"Alle Farben";198036;71;3;165;2;47;115;1
"355ClqG0dW1RFLQ2kXloTp";"Pizzera & Jaus";48879;51;2;0;0;0;0;0
"6ihLfpY3cmdGyWEnItn30w";"257ers";308707;60;3;22;4;4;14;0
"1XKjtpH5P81gpOXDB91IEB";"Miami Yacine";487958;65;1;23;1;10;12;0
"74eY8wbrhhVD7pACbBHwHw";"Imany";149869;58;1;9;1;4;3;1
"07FfkbljNIdl45Ijlh1aXS";"RHODES";75697;62;1;15;2;11;2;0
"4rp8rIXbwp93MnStnqDGQD";"Andreas Gabalier";278893;61;2;10;2;5;3;0
"0J7U24vlOOIeMpuaO6Q85A";"LP";839954;73;1;64;3;16;45;0
"4PBCFEjR4a3OGdOZ6jeKKM";"SEILER UND SPEER";65144;53;2;13;2;10;1;0
"12xme1fwd3iGEW7rF9b6tp";"Wincent Weiss";380844;64;1;10;1;5;4;0
"3TOqt5oJwL9BE2NG9MEwDa";"Disturbed";2753393;78;4;32;20;4;7;1
"2dMO34aTE4wTRQZkgDehMF";"Hitimpulse";4074;45;0;11;0;5;6;0
"224CDJhbm230iSo9ZomTWe";"Max Giesinger";319217;59;2;23;8;10;5;0
"6dXL3SnQlCGX9LCUAyin6a";"Stereoact";40996;60;2;41;1;23;17;0
"6ujr1NkqbZpYOhquczUUfl";"The Strumbellas";146676;61;3;6;3;3;0;0
"4PvnP3yCzrT289cX3wCdOx";"Yung Hurn";179056;65;1;21;3;8;10;0
"0r0R5nIjDY04TfxRM10Bcb";"Alligatoah";612521;68;2;28;10;11;7;0
"7MzHPIXAqIOCnvK0sVY72W";"Helene Fischer";547531;66;2;32;10;13;9;0
"5QatamYwvUTOmMHW6WA0AG";"Terror Jr";109878;60;6;8;4;4;0;0
"7vHAcPVlEDksRsCfkez2CD";"SRTW";2681;49;2;18;0;16;2;0
"1bZDq4po4dMIpN74Zendm0";"Janieck";10582;60;2;25;1;13;11;0
"5bKy7Tu2BNmfoFnDC5mncZ";"Yvonne Catterfeld";94287;49;1;24;3;14;7;0
"1eeWVOCazGzGQXOGhnDHTB";"Trailerpark";313490;61;2;11;2;6;3;0
"4XkhEirR2JZT4fncyOxxtf";"Beginner";193967;56;2;7;1;1;5;0
"3t8WiyalpvnB9AObcMufiE";"Mahmut Orhan";299432;56;1;107;1;23;83;0
"2UFKXTZgKtOTHSqMSyAcLO";"Glasperlenspiel";230187;57;2;10;2;6;2;0
"0u6GtibW46tFX7koQ6uNJZ";"Topic";37401;56;1;30;1;15;14;0
"2WzaAvm2bBCf4pEhyuDgCY";"Ruth B.";655076;70;5;15;1;12;2;0
"7HkIxdAV13bOrkOhh6H3Dg";"Philipp Poisel";277855;59;3;35;2;10;23;0
"5keDbKEPwrbe36cPzRpzsK";"Jane XØ";37647;52;2;8;0;6;2;0
"5Q21lE17HPq3sOPh7bnWUm";"Marco Wagner";4593;37;0;7;1;4;2;0
"4CuipEvwcoQggmCV8jpKF9";"Michael Calfan";108361;60;11;80;0;32;48;0
"3tSvlEzeDnVbQJBTkIA6nO";"Christian Löffler";81649;60;4;50;5;15;30;0
"1Vx5fzRUd7A1j40B8E3Yqo";"Sara Hartman";19582;44;0;13;0;8;5;0
"1g0fXhQMHAxlRyIBkCbuE7";"Matt Simons";130322;68;3;28;4;12;12;0
"6hMNiBKUQFKpnZ7GTvLVZf";"Ali Bumaye";134791;55;2;11;4;1;6;0
"4RddZ3iHvSpGV4dvATac9X";"Papa Roach";2518010;75;6;65;23;30;12;0
"0b62itBWBdLgiecXjXCqKC";"Maxwell";102361;72;2;22;0;2;20;0
"4zGH6gaO4NohcfCXZ31bQG";"Eric Saade";170929;50;3;37;6;28;3;0
"23xqmJEN3oVxwzqtNIyR5m";"AnnenMayKantereit";489749;72;1;18;3;14;1;0
"5AVJt6VYXT4hMRP8D3MRAC";"Mighty Oaks";91698;57;3;11;2;8;1;0
"2ErWLckuGFl84nGmg5fwyG";"Bilderbuch";136764;60;4;16;9;6;1;0
"6XZYAWJLL8UIbxAqjKj3cg";"SOHN";211717;55;3;20;2;11;7;0
"2FmzVitXZjIkFolH8HXd4j";"Flosstradamus";228606;62;7;59;1;28;30;0
"0MDfMKBf1cV65pnQ1ZRm9O";"Lions Head";12098;46;0;16;1;11;4;0
"6I80dm7Ux4Cna1JTbSroQv";"Tom Bleasby";556;16;0;7;0;7;0;0
"1kCC5slv2AdQ6MxcKP2fEQ";"Lily & Madeleine";24782;50;1;22;5;15;2;0
"09kXLeOXRyfNQMXRaDO4qA";"Nilüfer Yanya";31173;54;0;11;0;6;5;0
"4TNVwxe6cso3F2sGxA2KLG";"Ollie Gabriel";1740;37;0;9;2;1;6;0
"2IjiuEObrCKyZvSb8xLxG9";"filous";75614;64;3;42;0;18;24;0
"2Tg0aF5cbZktYFzgR1iAKv";"Julie Bergan";53944;67;2;28;1;20;7;0
"5cBeFQv3kBVP8o15CmPTKb";"Tez Cadey";52426;58;2;21;1;10;10;0
"1PAn2z7cLcCoRWdGpUU7Qb";"Griffin Stoller";8803;50;1;19;0;19;0;0
"4lAjitjrUJgjJgEVj2CwFc";"SpongeBOZZ";356132;57;2;12;3;7;2;0
"3DzvldYcKG83XYhYC0wfLn";"dePresno";8509;40;2;13;0;11;2;0
"1HORQCHE3Q4m0tAKiRsIAB";"Antilopen Gang";62190;50;3;12;5;5;2;0
"78CiW0UJbHspFaVuVexOK6";"Charlie Cunningham";67456;63;5;14;1;11;2;0
"1jhdZdzOd4TJLAHqQdkUND";"Jamie Lawson";100074;60;2;18;5;6;7;0
"4nx8ehrFiCOmWgebUKshDV";"Broken Back";64597;62;3;16;1;13;2;0
"2LY0E3xg8svCVYXVNTze5T";"Vanic";60275;51;1;11;0;7;4;0
"1EfwyuCzDQpCslZc8C9gkG";"SDP";350679;71;3;13;6;1;6;0
"0kErUwb6xgWfkdn0RyZWHZ";"Annika Wells";2256;52;0;6;0;1;5;0
"239Y6QdFqVFfdsw6moqSEN";"Allman Brown";26949;58;4;18;1;16;1;0
"2otUckChxWf2cp6UP2cD6e";"Zuna";564571;78;2;23;3;12;8;0
"2okNRxoA7uWwwM0QJpyUxe";"Gary Washington";48407;47;1;15;2;12;1;0
"2fyuHXew1I5FJDAQdbCYXP";"MOTSA";3116;30;0;21;0;10;11;0
"4AcHt3JxKy59IX7JNNlZn4";"Fitz and The Tantrums";408889;66;5;20;5;8;7;0
"5EGOerlVYxwqxaTLEWumBR";"Synapson";79009;56;3;27;3;11;12;1
"4hbnUamwrCHpv4wQTwvCIc";"Sondr";3738;53;1;25;0;7;18;0
"0GOx72r5AAEKRGQFn3xqXK";"Maître Gims";1447946;74;3;53;5;12;36;0
"4hdV053RZJO6dHspJFe2Ru";"FlowRag";1776;25;0;3;0;3;0;0
"4ryoUS0W8qXokfMxrlJt6O";"Skip Marley";52731;61;0;22;0;10;12;0
"3amwMyDd1uxTBoUZlazZ9m";"Brooke Candy";86632;48;10;24;0;19;5;0
"0CbeG1224FS58EUx4tPevZ";"Timmy Trumpet";424523;71;6;105;2;49;54;0
"02U68BQCUSYgr9eTBWRHLK";"Fake Pictures";1025;43;0;7;0;6;1;0
"0zW1Z8MPCF2XkoCLjH5JzE";"Kamaliya";1686;24;0;107;10;91;6;0
"2t1vHqFELDwweQWM6JYxHG";"Kelvin Jones";19007;58;0;12;1;10;1;0
"7c0YaC1zF0Wdz93UeKfEFw";"Chinook";3385;35;0;5;0;5;0;0
"75ctWsRuGXmxMxnFPkuEwA";"Fler";194186;68;2;68;12;15;41;0
"1a71mkqZC54WhePSbnq7RK";"Majoe";156463;61;2;16;6;4;6;0
"6dKYo2aegt1Cpez6tyd2ai";"Lorenz Büffel";17353;57;3;271;0;28;243;0
"3xDVmZmDpaF1uuez2N7mKl";"Tim Bendzko";292713;53;1;8;1;3;4;0
"4m6VmvHDXWmVdIw6EJGQ86";"Frances";55415;56;1;145;1;14;130;0
"0hLd40hVpRDGENe4KGZLnW";"Falco";156835;60;4;44;13;15;14;2
"4lDiJcOJ2GLCK6p9q5BgfK";"Kontra K";984544;75;1;58;6;10;42;0
"66VRTkNitjm9sdfEGWbkYR";"Drahdiwaberl";1431;20;1;6;5;0;1;0
"5g0lWLKYkwdMhG1UbHlWJW";"T»MA a.k.a. Falco";13;33;0;0;0;0;0;0
"4poL7YCSkG7kMnWjAdDU91";"Era Istrefi";90497;65;1;30;0;19;11;0
"3D4BVTTywiC0afapUVI8Cd";"KsFreakWhatElse";39454;31;0;5;0;5;0;0
"3RuKMixE6jnuXqEx1Jy1om";"Steve Kroeger";934;39;0;41;1;23;17;0
"1rSGNXhhYuWoq9BEz5DZGO";"ARTY";112690;66;9;669;2;53;614;0
"4B5rYujqJxWucM0JyYsaFn";"On June";2806;42;0;5;0;3;2;0
"4H5tKZTXuVPxynMaaaBbWs";"Nosoyo";2675;24;1;9;2;7;0;0
"0ZRBa9pTfhhCsJW95F1ugg";"Yall";25333;54;0;15;0;9;6;0
"1zwtew8BGPk66RKGQqtPCX";"Leoniden";30165;57;3;13;2;10;1;0
"3Dd1WVQvZUgyi9XEqOIPhA";"Austin Basham";15626;54;5;5;1;1;3;0
"1xKrH6GSh9CJh8nYwbqW7B";"Welshly Arms";87285;65;4;16;2;8;6;0
"6EzGm3fYBR8QcdIZ0xvHsl";"Basic Tape";3682;50;0;20;0;9;11;0
"6KcmUwBzfwLaYxdfIboqcp";"Kyla La Grange";38812;52;3;15;2;12;1;0
"3beQclZ0k710Qmxs6gYxdI";"Remy Cooper";519;30;0;24;0;9;15;0
"7hyKm6cdFkaqtPCN3afkTJ";"Omar Velasco";954;30;0;7;1;4;2;0
"4X0v8sFoDZ6rIfkeOeVm2i";"Seinabo Sey";117144;64;3;38;2;14;22;0
"5IvpqVHDN7PSlh0AA2XviR";"Madison Gold";935;44;0;12;0;7;5;0
"3nDNDLcZuSto4k9u4AbcLB";"Marteria";600907;65;1;52;7;16;29;0
"0MZ55DwuMQ1B2TXq9lcrE4";"Kraftklub";564671;62;3;3;2;0;1;0
"3rZBkgoRHG8M9jQL0QPNMi";"Adel Tawil";141402;61;1;12;3;7;2;0
"28gHcaI0rBIqOYmDRx5AnP";"DAT ADAM";207694;56;1;10;2;8;0;0
"4Xz5sxFWivrXWQlDlO25is";"Jumpa";4764;38;1;24;0;18;6;0
"0T7reXiFs3nSJ5ARSVsCkR";"Fanny Andersen";1546;25;0;8;0;4;4;0
"1Q50Y9cXWlkNEG6gJfUP1e";"DEAMN";29032;50;1;21;2;17;2;0
"1QAJqy2dA3ihHBFIHRphZj";"Cigarettes After Sex";826551;70;3;9;1;8;0;0
"5pVRwX5ZQR7hfJ18w8ZYkl";"Ufo361";878000;75;1;36;7;17;12;0
"1yIifIA91WgmfzBcjbQB8i";"Kurdo";429274;67;2;27;3;2;22;0
"18ISxWwWjV6rPLoVCXf1dz";"RIN";270312;68;1;13;2;9;2;0
"0T2pagV88xmpZ37KkgKF4u";"Cornerstone";438;3;0;6;3;3;0;0
"2O96kas7AXED9RLiOWvrpY";"FOURS";3692;34;1;11;0;10;1;0
"7nVba98WXTSM3YKhwhqRdU";"Oliver Moldan";887;38;0;216;0;25;191;0
"2F8GvYuY0lfZNYu45dY6gJ";"Die Toten Hosen";421669;64;3;55;28;18;9;0
"7y8lzaGqtadGmtAtg2SGv4";"Beth Ditto";60388;44;1;14;1;4;9;0
"2gIGkRqCo4NK2PUCI8u4aQ";"Left Boy";121407;54;1;9;2;7;0;0
"7vO5wbzI9RdVYlOGFL2ofk";"NLSN";1782;40;1;15;0;13;2;0
"2ZuweXv0TkfsidZOLZZoM2";"HEDEGAARD";51955;56;2;34;0;22;12;0
"37fzXndf2fxVrk7qarhyo0";"Leo Stannard";25513;54;2;40;1;23;16;0
"1IELhvOMg5VQlU7syRm6CS";"CAZZETTE";296830;60;11;70;4;36;30;0
"5slpk6nu2IwwKx0EHe3GcL";"Lena";202027;62;2;11;2;5;4;0
"3ZuBEj9ppJe8GSdKaMTfMN";"Nimo";637235;76;1;40;1;13;26;0
"3YqFSZLBUbSMeBM749iW7M";"BACALL";2226;46;0;11;0;7;4;0
"0wwDZj4zgZORjTGhTujAKx";"Mert";323395;65;2;26;3;21;2;0
"0Dvx6p8JDyzeOPGmaCIH1L";"RAF Camora";814286;81;1;98;12;23;63;0
"1vkYQMWQrfBzvXrMCwe50Y";"Amanda";24849;46;1;7;1;5;1;0
"4D75GcNG95ebPtNvoNVXhz";"Afrojack";2647203;74;10;425;5;115;305;0
"5CUXWZ485yE6im34MWIvoj";"Sol Calor";1682;51;2;3;0;3;0;0
"2Z8ZYYqedbWaOlSsBRVlmQ";"Leslie Clio";46192;46;1;21;3;10;8;0
"5DRdnyaEaD47Pfs7GWSy81";"Bibi H.";12698;25;0;1;0;1;0;0
"6c4sUNBgdonFJz8Kx2VsGz";"Madcon";274045;61;4;24;4;5;15;0
"0ClVe54tk9xP1FBVdFWnWi";"Paratone";352;30;0;3;0;3;0;0
"6AE7CSJUwDMnTXV4yKVLLv";"Thomas Azier";27538;46;3;16;3;8;5;0
"2qMezKrAKRh2Z2uR3fCqHt";"PA Sports";235987;65;2;59;7;20;32;0
"2RQXRUsr4IW1f3mKyKsy4B";"Noah Kahan";91480;72;5;28;0;18;10;0
"2XpEZIV9uuJY6pdhKAbuBh";"Missy & Blonde";4621;62;2;9;0;6;3;0
"3QqlKdJRY4IqUry390xfvJ";"Micar";7605;56;2;17;0;15;2;0
"6U4uEoS3ISgppqupG6GJoZ";"Nathan Trent";4183;35;1;16;0;16;0;0
"6aGmKxXoKrSdovRUn8MBhZ";"Margaret";118073;56;2;9;0;5;4;0
"6BrvowZBreEkXzJQMpL174";"Hardwell";2731644;75;10;523;12;137;329;45
"17aoRCzkZM3IFEbFqVCuX5";"Nash";48471;60;1;10;0;3;7;0
"721T2PETMLaAkijbYu05VD";"Junge Junge";11424;57;1;39;0;20;19;0
"3tLYpanVDomWAZqF82NPds";"Vigiland";167981;70;5;34;0;29;5;0
"64PgkSM1uDD9BJEg0UkMMM";"Ilinca";1749;32;1;6;0;5;1;0
"1JjIKP5IOuEDXQVZsbUiB2";"Kristian Kostov";21366;43;1;20;0;13;7;0
"2m0y0cDl1US03sYgxv9r6s";"JOWST";6828;40;2;11;0;9;2;0
"5lzqFxifzjxYHGJxuwQqtR";"Francesco Gabbani";247359;48;2;17;4;11;2;0
"1SiCF4gVjnR5iAIwk1nkXo";"OG3NE";40131;44;1;30;4;17;9;0
"1xYRrfmh7NjIUY6XuJhvVm";"Pápai Joci";5611;43;2;14;1;11;2;0
"3A9B6c1CrSPauiOblw7pWz";"Nico Santos";69549;64;2;48;1;15;32;0
"5rr0CMtvn1p9Be8ICfkTc3";"Charming Horses";22562;61;5;55;0;32;23;0
"6qDAseNQcBQiKVv35eitem";"Fancy Cars";6111;47;2;20;0;17;3;0
"77ehFS1P2bU6Bfcs1qu6Jd";"Regi";27553;54;1;82;1;53;28;0
"3gqabzO7zvHVzAIT0Nxqa3";"LOTTE";31981;47;1;7;1;6;0;0
"736HGQRGr9rjG4VmmSpkz8";"Naaz";22618;54;1;17;1;6;10;0
"6VjbeCqoayiHYnefrisskv";"Kay One";315584;63;2;37;5;21;11;0
"5yMkHmsdRZA4OVeCylF4xU";"Rhys";16747;62;4;11;1;9;1;0
"3zS0bv3Tv9XSLuZjOGFpXj";"CLAIRE";17675;33;0;8;2;5;1;0
"6M0cPjKNRCTRgH0A4HKoeK";"Fullife";559;23;1;7;0;7;0;0
"5y9wg9qkGBl0n9v9RzaPKu";"Capo";198086;74;1;44;2;11;31;0
"20mCdWSz6PqFQof9gFFJ1r";"Alvaro";68463;48;7;102;0;46;56;0
"08U9qk0KByTwtgdfKr7195";"MYNGA";11217;53;3;50;0;16;34;0
"4BlBvAGQrqv3vWmx8GWTds";"Mac Beez";1174;47;0;4;0;4;0;0
"5zSWGyWE5d0PYaYrtdVwOz";"Y.V.E. 48";16838;52;4;51;0;18;33;0
"0rZp7G3gIH6WkyeXbrZnGi";"Novo Amor";177105;68;5;14;2;9;3;0
"3utZ2yeQk0Z3BCOBWP7Vlu";"Cro";1131515;70;3;39;5;23;11;0
"2TL8gYTNgD6nXkyuUdDrMg";"Jasmine Thompson";619793;71;5;66;2;55;9;0
"4iSv3eRHwrwQTYbRCXxmL3";"Goodluck";19675;47;2;35;1;10;24;0
"5tlNJfV9UIpgnbWmvUEFu7";"Gentleman";305430;61;2;218;15;24;179;0
"41LLNWUptvfbQ9Q7oCefmg";"Genetikk";342776;61;2;26;7;8;11;0
"4T2k9bgIoC8bbqjqiEl9vZ";"Rhys Lewis";49408;66;3;17;0;10;7;0
"7KAGJwWQQui8b0uqwXRkSr";"Gestört aber GeiL";282379;63;2;50;1;24;25;0
"69VkQLf4DH7GJ68BCDOPKL";"Campsite Dream";36928;59;3;20;0;20;0;0
"5eAWCfyUhZtHHtBdNk56l1";"System Of A Down";4753940;79;5;23;6;4;13;0
"5P4P6G0pubLi65R3zRnSCf";"Kush Kush";2293;47;0;7;0;6;1;0
"2Zl0BC5X9r7hSxWAF52XfJ";"Gnarly Gibbs";1107;50;0;4;0;4;0;0
"20tOyD2If72ZVRb9FcYn3Y";"Shaun Bate";2276;36;0;30;0;14;16;0
"4tvKz56Tr39bkhcQUTO0Xr";"Angus & Julia Stone";830751;72;4;34;8;17;9;0
"6UDhlW8uEVBBrqHS3RrKuv";"Casper";445107;64;3;28;4;10;14;0
"5x0R3zoC09GMiRJomoexLV";"nimino";2145;36;0;9;0;6;3;0
"4P857hp4nygerIyJgGGYTy";"Kiera Weathers";906;29;0;5;0;4;1;0
"4s3qKWdgSHi6nDRhdq66hb";"INDIIA";799;34;0;2;0;2;0;0
"70tutLzvBrNYvlvuVanzI9";"Daniel Liebt";1092;48;0;3;0;3;0;0
"7bcbShaqKdcyjnmv4Ix8j6";"St. Vincent";459703;64;13;38;8;10;20;0
"7GMot9WvBYqhhJz92vhBp6";"EDX";134703;66;11;380;6;71;303;0
"3U5sS2ernX7nUjFZ9GSxWh";"Marcus Brodowski";492;37;0;48;0;14;34;0
"3Rmw0IldYoch0L6XmTjQO4";"JONAH";5125;43;0;15;1;12;2;0
"39S7Y72G0tdDPy2INGFicV";"Sara Farell";38887;66;3;33;1;27;5;0
"5C5hEZzr3BmvYcIPfWMnnC";"Savas";27543;53;2;0;0;0;0;0
"0uGApGjjFXKwUOAqYBeX7B";"Deepend";15532;65;3;68;0;25;43;0
"5wGMxiL4U64AOTFb3XbTMU";"HEIN+KLEIN";670;32;0;31;2;13;16;0
"14Tg9FvbNismPR1PJHxRau";"Sultan + Shepard";28675;61;10;270;0;70;200;0
"0FnS2UBQERszgo9dRLNdPT";"Heuse";5614;49;1;51;0;41;10;0
"3TOyRHj6rptXMN5F97Fpuq";"Ghosted";10313;48;1;12;0;8;4;0
"2S3290k1UWwaUxXEacUUrB";"Tagtraeumer";10418;36;2;63;0;2;61;0
"6QzzeKV0VcnT2vJMYDPuL4";"Trettmann";232112;73;1;31;1;12;18;0
"5dGsIOepO9ufQlXjW8KrPL";"Neptunica";7154;42;0;26;0;16;10;0
"238y1dKPtMeFEpX3Y6H1Vr";"Parra for Cuva";71473;55;3;47;3;15;29;0
"1R3V0zMaN332PUtQqhZLEk";"Poptracker";192;21;0;4;0;4;0;0
"4DTbdShHu2RPYEEMUp2XWV";"Anjulie";12056;57;1;65;2;36;27;0
"3OYM3jjPVR60kOqmamRRgk";"Prinz Pi";288379;61;2;61;14;18;29;0
"1mrrvBvbrm28iYaPlJ9mG5";"Alex Adair";33552;52;2;43;0;16;27;0
"3NY8vlcjxmY1TYeAHfWFFO";"Leonard Pospichal";20;2;0;2;0;2;0;0
"2P7AfQW941UU324qq2ggZf";"METRICKZ";103935;61;2;21;5;10;6;0
"6Wr3hh341P84m3EI8qdn9O";"Rise Against";1743863;74;8;37;12;6;18;1
"5LfGQac0EIXyAN8aUwmNAQ";"The Offspring";2766018;76;7;24;14;2;7;1
"1osZFzamKEXNoYk7HzWbDe";"Sunrise Avenue";245683;58;1;12;5;5;2;0
